"#","Name","Laps","Lead Lap","Lap Time","Lap Time (ms)","Elapsed Time","Elapsed Time (ms)","Passing Tm","Class","Flag","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","entry","drivers","S1","S1 (ms)","S2","S2 (ms)","S3","S3 (ms)","S1a","S1a (ms)","S1b","S1b (ms)","S2a","S2a (ms)","S2b","S2b (ms)","S3a","S3a (ms)","S3b","S3b (ms)"
"3","Jason Kos","1","1","1:45.578",105578,"1:47.753",107753,"13:55:51.005","Am","Green Flag","Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","11191062","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jason"",""transponderNumber"":""11191062"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""number"":""3"",""driver2driverId"":"""",""driver1driverId"":"""",""car"":""Toyota GR86"",""sponsors"":""Worldwide Express"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver1nationality"":""USA"",""driver1drivesFirst"":true,""racelinkNumber"":""219094"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Kos"",""driver2firstName"":"""",""driver2lastName"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup""},""updatedAt"":""2024-09-05T19:32:57.802Z"",""id"":""entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO"",""createdAt"":""2024-09-05T19:32:57.802Z"",""eventId"":""events:2024-sro-barber""}","{"""":{""driverFirstName"":""Jason"",""driverLastName"":""Kos"",""driverName"":""Jason Kos"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","49.625",49625,"25.866",25866,"30.087",30087,"00:19.603",19603,"00:30.022",30022,"00:12.627",12627,"00:13.239",13239,"00:11.743",11743,"00:18.344",18344
"3","Jason Kos","2","2","1:42.270",102270,"3:30.023",210023,"13:57:33.275","Am","Green Flag","Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","11191062","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jason"",""transponderNumber"":""11191062"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""number"":""3"",""driver2driverId"":"""",""driver1driverId"":"""",""car"":""Toyota GR86"",""sponsors"":""Worldwide Express"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver1nationality"":""USA"",""driver1drivesFirst"":true,""racelinkNumber"":""219094"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Kos"",""driver2firstName"":"""",""driver2lastName"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup""},""updatedAt"":""2024-09-05T19:32:57.802Z"",""id"":""entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO"",""createdAt"":""2024-09-05T19:32:57.802Z"",""eventId"":""events:2024-sro-barber""}","{"""":{""driverFirstName"":""Jason"",""driverLastName"":""Kos"",""driverName"":""Jason Kos"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","47.400",47400,"25.101",25101,"29.769",29769,"00:17.831",17831,"00:29.569",29569,"00:12.112",12112,"00:12.989",12989,"00:11.537",11537,"00:18.232",18232
"3","Jason Kos","3","3","1:42.313",102313,"5:12.336",312336,"13:59:15.588","Am","Green Flag","Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","11191062","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jason"",""transponderNumber"":""11191062"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""number"":""3"",""driver2driverId"":"""",""driver1driverId"":"""",""car"":""Toyota GR86"",""sponsors"":""Worldwide Express"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver1nationality"":""USA"",""driver1drivesFirst"":true,""racelinkNumber"":""219094"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Kos"",""driver2firstName"":"""",""driver2lastName"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup""},""updatedAt"":""2024-09-05T19:32:57.802Z"",""id"":""entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO"",""createdAt"":""2024-09-05T19:32:57.802Z"",""eventId"":""events:2024-sro-barber""}","{"""":{""driverFirstName"":""Jason"",""driverLastName"":""Kos"",""driverName"":""Jason Kos"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","46.952",46952,"25.096",25096,"30.265",30265,"00:17.432",17432,"00:29.520",29520,"00:11.957",11957,"00:13.139",13139,"00:12.153",12153,"00:18.112",18112
"3","Jason Kos","4","4","1:41.097",101097,"6:53.433",413433,"14:00:56.685","Am","Green Flag","Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","11191062","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jason"",""transponderNumber"":""11191062"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""number"":""3"",""driver2driverId"":"""",""driver1driverId"":"""",""car"":""Toyota GR86"",""sponsors"":""Worldwide Express"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver1nationality"":""USA"",""driver1drivesFirst"":true,""racelinkNumber"":""219094"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Kos"",""driver2firstName"":"""",""driver2lastName"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup""},""updatedAt"":""2024-09-05T19:32:57.802Z"",""id"":""entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO"",""createdAt"":""2024-09-05T19:32:57.802Z"",""eventId"":""events:2024-sro-barber""}","{"""":{""driverFirstName"":""Jason"",""driverLastName"":""Kos"",""driverName"":""Jason Kos"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","46.280",46280,"24.979",24979,"29.838",29838,"00:17.280",17280,"00:29.000",29000,"00:11.780",11780,"00:13.199",13199,"00:11.724",11724,"00:18.114",18114
"3","Jason Kos","5","5","1:41.341",101341,"8:34.774",514774,"14:02:38.026","Am","Green Flag","Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","11191062","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jason"",""transponderNumber"":""11191062"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""number"":""3"",""driver2driverId"":"""",""driver1driverId"":"""",""car"":""Toyota GR86"",""sponsors"":""Worldwide Express"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver1nationality"":""USA"",""driver1drivesFirst"":true,""racelinkNumber"":""219094"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Kos"",""driver2firstName"":"""",""driver2lastName"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup""},""updatedAt"":""2024-09-05T19:32:57.802Z"",""id"":""entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO"",""createdAt"":""2024-09-05T19:32:57.802Z"",""eventId"":""events:2024-sro-barber""}","{"""":{""driverFirstName"":""Jason"",""driverLastName"":""Kos"",""driverName"":""Jason Kos"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","46.309",46309,"25.122",25122,"29.910",29910,"00:17.376",17376,"00:28.933",28933,"00:11.839",11839,"00:13.283",13283,"00:11.753",11753,"00:18.157",18157
"3","Jason Kos","6","6","1:40.712",100712,"10:15.486",615486,"14:04:18.738","Am","Green Flag","Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","11191062","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jason"",""transponderNumber"":""11191062"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""number"":""3"",""driver2driverId"":"""",""driver1driverId"":"""",""car"":""Toyota GR86"",""sponsors"":""Worldwide Express"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver1nationality"":""USA"",""driver1drivesFirst"":true,""racelinkNumber"":""219094"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Kos"",""driver2firstName"":"""",""driver2lastName"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup""},""updatedAt"":""2024-09-05T19:32:57.802Z"",""id"":""entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO"",""createdAt"":""2024-09-05T19:32:57.802Z"",""eventId"":""events:2024-sro-barber""}","{"""":{""driverFirstName"":""Jason"",""driverLastName"":""Kos"",""driverName"":""Jason Kos"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","46.347",46347,"24.787",24787,"29.578",29578,"00:17.412",17412,"00:28.935",28935,"00:11.790",11790,"00:12.997",12997,"00:11.488",11488,"00:18.090",18090
"3","Jason Kos","7","7","1:41.453",101453,"11:56.939",716939,"14:06:00.191","Am","Green Flag","Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","11191062","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jason"",""transponderNumber"":""11191062"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""number"":""3"",""driver2driverId"":"""",""driver1driverId"":"""",""car"":""Toyota GR86"",""sponsors"":""Worldwide Express"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver1nationality"":""USA"",""driver1drivesFirst"":true,""racelinkNumber"":""219094"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Kos"",""driver2firstName"":"""",""driver2lastName"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup""},""updatedAt"":""2024-09-05T19:32:57.802Z"",""id"":""entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO"",""createdAt"":""2024-09-05T19:32:57.802Z"",""eventId"":""events:2024-sro-barber""}","{"""":{""driverFirstName"":""Jason"",""driverLastName"":""Kos"",""driverName"":""Jason Kos"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","46.506",46506,"25.108",25108,"29.839",29839,"00:17.536",17536,"00:28.970",28970,"00:11.883",11883,"00:13.225",13225,"00:11.736",11736,"00:18.103",18103
"3","Jason Kos","8","8","1:41.763",101763,"13:38.702",818702,"14:07:41.954","Am","Green Flag","Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","11191062","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jason"",""transponderNumber"":""11191062"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""number"":""3"",""driver2driverId"":"""",""driver1driverId"":"""",""car"":""Toyota GR86"",""sponsors"":""Worldwide Express"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver1nationality"":""USA"",""driver1drivesFirst"":true,""racelinkNumber"":""219094"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Kos"",""driver2firstName"":"""",""driver2lastName"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup""},""updatedAt"":""2024-09-05T19:32:57.802Z"",""id"":""entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO"",""createdAt"":""2024-09-05T19:32:57.802Z"",""eventId"":""events:2024-sro-barber""}","{"""":{""driverFirstName"":""Jason"",""driverLastName"":""Kos"",""driverName"":""Jason Kos"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","46.728",46728,"24.876",24876,"30.159",30159,"00:17.427",17427,"00:29.301",29301,"00:11.800",11800,"00:13.076",13076,"00:11.592",11592,"00:18.567",18567
"3","Jason Kos","9","9","1:41.415",101415,"15:20.117",920117,"14:09:23.369","Am","Green Flag","Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","11191062","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jason"",""transponderNumber"":""11191062"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""number"":""3"",""driver2driverId"":"""",""driver1driverId"":"""",""car"":""Toyota GR86"",""sponsors"":""Worldwide Express"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver1nationality"":""USA"",""driver1drivesFirst"":true,""racelinkNumber"":""219094"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Kos"",""driver2firstName"":"""",""driver2lastName"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup""},""updatedAt"":""2024-09-05T19:32:57.802Z"",""id"":""entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO"",""createdAt"":""2024-09-05T19:32:57.802Z"",""eventId"":""events:2024-sro-barber""}","{"""":{""driverFirstName"":""Jason"",""driverLastName"":""Kos"",""driverName"":""Jason Kos"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","46.826",46826,"25.075",25075,"29.514",29514,"00:17.625",17625,"00:29.201",29201,"00:12.015",12015,"00:13.060",13060,"00:11.484",11484,"00:18.030",18030
"3","Jason Kos","10","10","1:40.958",100958,"17:01.075",1021075,"14:11:04.327","Am","Green Flag","Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO","11191062","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jason"",""transponderNumber"":""11191062"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""number"":""3"",""driver2driverId"":"""",""driver1driverId"":"""",""car"":""Toyota GR86"",""sponsors"":""Worldwide Express"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver1nationality"":""USA"",""driver1drivesFirst"":true,""racelinkNumber"":""219094"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Kos"",""driver2firstName"":"""",""driver2lastName"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup""},""updatedAt"":""2024-09-05T19:32:57.802Z"",""id"":""entries:events-2024-sro-barber:HkiMAze3-20E4bxKHHVRO"",""createdAt"":""2024-09-05T19:32:57.802Z"",""eventId"":""events:2024-sro-barber""}","{"""":{""driverFirstName"":""Jason"",""driverLastName"":""Kos"",""driverName"":""Jason Kos"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","46.155",46155,"25.011",25011,"29.792",29792,"00:17.281",17281,"00:28.874",28874,"00:11.994",11994,"00:13.017",13017,"00:11.801",11801,"00:17.991",17991
