"Pos","PIC","#","Name","Class","Laps","Total Time","Total Time (ms)","Best Time","Best Time (ms)","Best Speed","Best Lap","Diff","Gap","Points","Start Pos","Total distance","Laps led","Startgrid Comment","First Name","Last Name","2nd Best Time","2nd Best Time (ms)","Pitstops","S1 Best Time","S1 Best Time (ms)","S2 Best Time","S2 Best Time (ms)","S3 Best Time","S3 Best Time (ms)","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","Start PIC","Pos Gained","Pos Gained Overall"
"11","11","39","Maximilian Hewitt","Am","15","47:45.472",2865472,"2:32.575",152575,"94.710","5","14.326","0.447","0","12","60.210","0","2:32.093","Maximilian","Hewitt","2:32.639",152639,"","44.608",44608,"57.351",57351,"50.290",50290,"Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:cdVC2L-YkHFsIHNXUNexL","entries:events-2024-sro-roadamerica:cdVC2L-YkHFsIHNXUNexL","13778007","",12,"1 (12 → 11)","1"
"12","12","76","Steven Clemons","Am","15","47:46.513",2866513,"2:33.019",153019,"94.435","12","15.367","1.041","0","19","60.210","0","2:33.079","Steven","Clemons","2:33.155",153155,"","44.745",44745,"57.446",57446,"50.425",50425,"Steven","Clemons","","219225","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:LzpJU2nVv3F8SWM5x93a2","entries:events-2024-sro-roadamerica:LzpJU2nVv3F8SWM5x93a2","13032211","",19,"7 (19 → 12)","7"
"13","13","31","Luke Rumburg","Am","15","47:46.529",2866529,"2:32.116",152116,"94.996","3","15.383","0.016","0","6","60.210","0","2:31.193","Luke","Rumburg","2:32.392",152392,"","44.348",44348,"57.321",57321,"50.160",50160,"Luke","Rumburg","","218701","GR Cup","Toyota GR86","RVA Graphics Motorsports by Speed Syndicate","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:k-FNVudhy0tU_MCkW46pC","entries:events-2024-sro-roadamerica:k-FNVudhy0tU_MCkW46pC","16199534","",6,"-7 (6 → 13)","-7"
"14","14","50","Casey Mashore","Am","15","47:47.317",2867317,"2:33.619",153619,"94.066","15","16.171","0.788","0","20","60.210","0","2:33.508","Casey","Mashore","2:33.765",153765,"","44.715",44715,"57.605",57605,"50.581",50581,"Casey","Mashore","","219242","GR Cup","Toyota GR86","Mashore Autobody","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:dHzaf2Rx08WFNp8PxVO4o","entries:events-2024-sro-roadamerica:dHzaf2Rx08WFNp8PxVO4o","10127188","",20,"6 (20 → 14)","6"
"15","15","22","Devin Anderson","Am","15","47:50.466",2870466,"2:32.814",152814,"94.562","3","19.320","3.149","0","9","60.210","0","2:31.679","Devin","Anderson","2:32.859",152859,"","44.604",44604,"57.551",57551,"50.235",50235,"Devin","Anderson","","219213","GR Cup","Toyota GR86","TechSport Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:Nf9380ruVBvpzLJIBMVKV","entries:events-2024-sro-roadamerica:Nf9380ruVBvpzLJIBMVKV","11308725","",9,"-6 (9 → 15)","-6"
"16","16","35","Yuki Sano","Am","15","47:51.277",2871277,"2:32.745",152745,"94.605","13","20.131","0.811","0","13","60.210","0","2:32.107","Yuki","Sano","2:32.825",152825,"1","44.908",44908,"57.292",57292,"50.387",50387,"Yuki","Sano","","218666","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","JAP","","entries:events-2024-sro-roadamerica:SGxs0OcT4j8VZFKSDT3Wu","entries:events-2024-sro-roadamerica:SGxs0OcT4j8VZFKSDT3Wu","15330235","",13,"-3 (13 → 16)","-3"
"17","17","09","Maddie Aust","Am","15","47:52.994",2872994,"2:33.886",153886,"93.903","5","21.848","1.717","0","21","60.210","0","2:33.614","Maddie","Aust","2:34.176",154176,"","45.003",45003,"57.588",57588,"50.988",50988,"Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:XVIdfc8eA1U99Aj9FAF_R","entries:events-2024-sro-roadamerica:XVIdfc8eA1U99Aj9FAF_R","12372615","",21,"4 (21 → 17)","4"
"18","18","11","Farran Davis","Am","15","48:00.668",2880668,"2:34.612",154612,"93.462","3","29.522","7.674","0","22","60.210","0","2:34.735","Farran","Davis","2:34.913",154913,"","45.113",45113,"58.171",58171,"51.104",51104,"Farran","Davis","","219268","GR Cup","Toyota GR86","RVA Graphics Motorsports by Speed Syndicate","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:DcoT89dz0-odfmPj54OBt","entries:events-2024-sro-roadamerica:DcoT89dz0-odfmPj54OBt","10741809","",22,"4 (22 → 18)","4"
"19","19","25","Alfonso Diaz","Am","15","48:00.916",2880916,"2:35.072",155072,"93.185","15","29.770","0.248","0","24","60.210","0","2:35.237","Alfonso","Diaz","2:35.651",155651,"","45.214",45214,"58.280",58280,"51.002",51002,"Alfonso","Diaz","","219082","GR Cup","Toyota GR86","TechSport Racing","Toyota Gazoo Racing","PRI","","entries:events-2024-sro-roadamerica:eVkoMKY49tz3H8brn-dWS","entries:events-2024-sro-roadamerica:eVkoMKY49tz3H8brn-dWS","13583245","",24,"5 (24 → 19)","5"
"20","20","86","Andrew Gilleland","Am","15","48:03.054",2883054,"2:35.527",155527,"92.912","12","31.908","2.138","0","23","60.210","0","2:35.011","Andrew","Gilleland","2:35.689",155689,"","45.558",45558,"58.246",58246,"51.265",51265,"Andrew","Gilleland","","218694","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:M2QtXrrvUzMvLkqLo1IQO","entries:events-2024-sro-roadamerica:M2QtXrrvUzMvLkqLo1IQO","16239460","",23,"3 (23 → 20)","3"
"21","21","61","James Klimas","Am","15","48:12.042",2892042,"2:36.515",156515,"92.326","14","40.896","8.988","0","25","60.210","0","2:36.363","James","Klimas","2:36.837",156837,"","45.879",45879,"58.413",58413,"51.579",51579,"James","Klimas","","219118","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:asPfaMPs_rUk3dgCfbxdz","entries:events-2024-sro-roadamerica:asPfaMPs_rUk3dgCfbxdz","12079696","",25,"4 (25 → 21)","4"
"22","22","20","Ramon Llano","Am","15","48:49.289",2929289,"2:40.575",160575,"89.992","15","1:18.143","37.247","0","26","60.210","0","2:42.056","Ramon","Llano","2:41.646",161646,"","46.705",46705,"1:00.411",60411,"53.365",53365,"Ramon","Llanos","","219131","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","MEX","","entries:events-2024-sro-roadamerica:QscMiw1vH6o_NYfqNSd8b","entries:events-2024-sro-roadamerica:QscMiw1vH6o_NYfqNSd8b","14496123","",26,"4 (26 → 22)","4"
"23","23","14","Alex Garcia","Am","14","45:10.531",2710531,"2:33.065",153065,"94.407","5","1 Lap","1 Lap","0","14","56.196","0","2:32.276","Alex","Garcia","2:33.105",153105,"","44.635",44635,"57.643",57643,"50.249",50249,"Alex","Garcia","","219120","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:INFBUUJgZrzc_6oIT8ylN","entries:events-2024-sro-roadamerica:INFBUUJgZrzc_6oIT8ylN","15057570","",14,"-9 (14 → 23)","-9"
"24","24","99","Jaxon Bell","Am","12","40:21.739",2421739,"2:31.925",151925,"95.115","5","3 Laps","2 Laps","0","3","48.168","1","2:30.867","Jaxon","Bell","2:32.198",152198,"1","44.464",44464,"57.107",57107,"50.037",50037,"Jaxon","Bell","","219090","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:L4svYhWaV7bAYTb7gx_Yk","entries:events-2024-sro-roadamerica:L4svYhWaV7bAYTb7gx_Yk","13153784","",3,"-21 (3 → 24)","-21"
"25","25","24","Jade Avedisian","Am","10","35:35.928",2135928,"2:33.564",153564,"94.100","5","5 Laps","2 Laps","0","15","40.140","0","2:32.400","Jade","Avedisian","2:33.635",153635,"1","44.522",44522,"57.759",57759,"50.917",50917,"Jade","Avedisian","","219104","GR Cup","Toyota GR86","Nitro Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:I3iuI5ezz3Adm1-ASEGz3","entries:events-2024-sro-roadamerica:I3iuI5ezz3Adm1-ASEGz3","10544198","",15,"-10 (15 → 25)","-10"
"","","15","Bennett Muldoon","Am","5","12:59.689",779689,"2:34.105",154105,"93.770","3","10 Laps","5 Laps","0","18","20.070","0","2:32.889","Bennett","Muldoon","2:34.158",154158,"","44.874",44874,"57.778",57778,"50.702",50702,"Bennett","Muldoon","","219284","GR Cup","Toyota GR86","Bennett Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:yzN5L0ak1c7FQB9cKeB6-","entries:events-2024-sro-roadamerica:yzN5L0ak1c7FQB9cKeB6-","11530888","",,"","NaN"
"DNS","DNS","47","Ayden Kirk","Am","","","","","","-","0","DNS","","0","27","-","0","","Ayden","Kirk","","","","","","","","","","Ayden","Kirk","","219186","GR Cup","Toyota GR86","TechSport Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-roadamerica:llC_xiEd1hotQLhEk0eMd","entries:events-2024-sro-roadamerica:llC_xiEd1hotQLhEk0eMd","11286329","",,"","NaN"
