NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
88;1;1;2:32.784;0;;1:06.665;0;50.589;0;35.530;0;124.0;2:32.784;16:22:32.784;1:06.665;0:50.589;0:35.530;;Max Stallone;0:00:13.937;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;66.665;50.589;35.530;46.164;46.164;20.501;1:06.665;19.300;1:25.965;31.289;1:57.254;14.069;2:11.323;21.461;2:32.784;
88;1;2;2:11.734;0;;47.781;0;48.872;0;35.081;0;143.8;4:44.518;16:24:44.518;0:47.781;0:48.872;0:35.081;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;47.781;48.872;35.081;27.706;27.706;20.075;47.781;18.901;1:06.682;29.971;1:36.653;13.784;1:50.437;21.297;2:11.734;
88;1;3;2:09.745;2;;45.854;2;48.514;0;35.377;0;146.0;6:54.263;16:26:54.263;0:45.854;0:48.514;0:35.377;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;45.854;48.514;35.377;25.806;25.806;20.048;45.854;18.803;1:04.657;29.711;1:34.368;13.944;1:48.312;21.433;2:09.745;
88;1;4;2:11.794;0;;48.318;0;48.477;0;34.999;2;143.7;9:06.057;16:29:06.057;0:48.318;0:48.477;0:34.999;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;48.318;48.477;34.999;28.263;28.263;20.055;48.318;18.745;1:07.063;29.732;1:36.795;13.844;1:50.639;21.155;2:11.794;
88;1;5;2:10.287;0;;45.929;0;48.405;2;35.953;0;145.4;11:16.344;16:31:16.344;0:45.929;0:48.405;0:35.953;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;45.929;48.405;35.953;25.828;25.828;20.101;45.929;18.779;1:04.708;29.626;1:34.334;13.896;1:48.230;22.057;2:10.287;
88;1;6;3:16.633;0;B;46.295;0;49.134;0;1:41.204;0;96.3;14:32.977;16:34:32.977;0:46.295;0:49.134;1:41.204;;Max Stallone;0:01:09.147;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;46.295;49.134;101.204;26.190;26.190;20.105;46.295;19.110;1:05.405;30.024;1:35.429;14.063;1:49.492;1:27.141;3:16.633;
88;1;7;2:15.830;0;;51.416;0;48.960;0;35.454;0;139.5;16:48.807;16:36:48.807;0:51.416;0:48.960;0:35.454;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;51.416;48.960;35.454;31.090;31.090;20.326;51.416;19.018;1:10.434;29.942;1:40.376;14.056;1:54.432;21.398;2:15.830;
88;1;8;2:10.157;0;;45.917;0;48.826;0;35.414;0;145.6;18:58.964;16:38:58.964;0:45.917;0:48.826;0:35.414;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;45.917;48.826;35.414;25.868;25.868;20.049;45.917;18.905;1:04.822;29.921;1:34.743;14.010;1:48.753;21.404;2:10.157;
88;1;9;2:10.790;0;;46.339;0;49.027;0;35.424;0;144.9;21:09.754;16:41:09.754;0:46.339;0:49.027;0:35.424;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;46.339;49.027;35.424;26.178;26.178;20.161;46.339;18.967;1:05.306;30.060;1:35.366;14.019;1:49.385;21.405;2:10.790;
88;1;10;2:10.384;0;;45.936;0;49.202;0;35.246;0;145.3;23:20.138;16:43:20.138;0:45.936;0:49.202;0:35.246;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;45.936;49.202;35.246;25.916;25.916;20.020;45.936;19.103;1:05.039;30.099;1:35.138;13.854;1:48.992;21.392;2:10.384;
88;1;11;2:10.460;0;;46.176;0;48.875;0;35.409;0;145.2;25:30.598;16:45:30.598;0:46.176;0:48.875;0:35.409;;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;FF;46.176;48.875;35.409;25.934;25.934;20.242;46.176;19.021;1:05.197;29.854;1:35.051;14.020;1:49.071;21.389;2:10.460;
89;1;1;2:28.178;0;;1:04.329;0;48.867;0;34.982;2;127.9;2:28.178;16:22:28.178;1:04.329;0:48.867;0:34.982;;Livio Galanti;0:00:10.057;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;64.329;48.867;34.982;43.918;43.918;20.411;1:04.329;19.133;1:23.462;29.734;1:53.196;13.892;2:07.088;21.090;2:28.178;
89;1;2;2:38.196;0;B;45.862;0;48.460;2;1:03.874;0;119.8;5:06.374;16:25:06.374;0:45.862;0:48.460;1:03.874;;Livio Galanti;0:00:31.303;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.862;48.460;63.874;25.797;25.797;20.065;45.862;18.904;1:04.766;29.556;1:34.322;13.700;1:48.022;50.174;2:38.196;
89;1;3;2:14.350;0;;50.363;0;48.688;0;35.299;0;141.0;7:20.724;16:27:20.724;0:50.363;0:48.688;0:35.299;;Livio Galanti;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;50.363;48.688;35.299;30.380;30.380;19.983;50.363;19.020;1:09.383;29.668;1:39.051;13.863;1:52.914;21.436;2:14.350;
89;1;4;2:09.206;2;;45.417;2;48.538;0;35.251;0;146.6;9:29.930;16:29:29.930;0:45.417;0:48.538;0:35.251;;Livio Galanti;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.417;48.538;35.251;25.666;25.666;19.751;45.417;18.960;1:04.377;29.578;1:33.955;13.786;1:47.741;21.465;2:09.206;
89;1;5;2:09.487;0;;45.609;0;48.773;0;35.105;0;146.3;11:39.417;16:31:39.417;0:45.609;0:48.773;0:35.105;;Livio Galanti;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.609;48.773;35.105;25.830;25.830;19.779;45.609;18.928;1:04.537;29.845;1:34.382;13.851;1:48.233;21.254;2:09.487;
89;1;6;2:09.272;0;;45.591;0;48.467;0;35.214;0;146.6;13:48.689;16:33:48.689;0:45.591;0:48.467;0:35.214;;Livio Galanti;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.591;48.467;35.214;25.717;25.717;19.874;45.591;18.971;1:04.562;29.496;1:34.058;13.870;1:47.928;21.344;2:09.272;
89;1;7;2:09.890;0;;46.328;0;48.509;0;35.053;0;145.9;15:58.579;16:35:58.579;0:46.328;0:48.509;0:35.053;;Livio Galanti;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.328;48.509;35.053;25.821;25.821;20.507;46.328;19.026;1:05.354;29.483;1:34.837;13.794;1:48.631;21.259;2:09.890;
89;1;8;2:09.803;0;;46.093;0;48.628;0;35.082;0;146.0;18:08.382;16:38:08.382;0:46.093;0:48.628;0:35.082;;Livio Galanti;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.093;48.628;35.082;25.927;25.927;20.166;46.093;18.925;1:05.018;29.703;1:34.721;13.908;1:48.629;21.174;2:09.803;
89;1;9;2:09.248;0;;45.607;0;48.555;0;35.086;0;146.6;20:17.630;16:40:17.630;0:45.607;0:48.555;0:35.086;;Livio Galanti;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.607;48.555;35.086;25.755;25.755;19.852;45.607;18.864;1:04.471;29.691;1:34.162;13.863;1:48.025;21.223;2:09.248;
89;1;10;2:10.419;0;;45.660;0;48.895;0;35.864;0;145.3;22:28.049;16:42:28.049;0:45.660;0:48.895;0:35.864;;Livio Galanti;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.660;48.895;35.864;25.730;25.730;19.930;45.660;18.900;1:04.560;29.995;1:34.555;13.893;1:48.448;21.971;2:10.419;
89;1;11;2:09.815;0;;45.991;0;48.464;0;35.360;0;145.9;24:37.864;16:44:37.864;0:45.991;0:48.464;0:35.360;;Livio Galanti;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.991;48.464;35.360;26.120;26.120;19.871;45.991;18.853;1:04.844;29.611;1:34.455;13.990;1:48.445;21.370;2:09.815;
89;1;12;2:10.250;0;;45.858;0;48.530;0;35.862;0;145.5;26:48.114;16:46:48.114;0:45.858;0:48.530;0:35.862;;Livio Galanti;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;45.858;48.530;35.862;26.020;26.020;19.838;45.858;18.953;1:04.811;29.577;1:34.388;14.385;1:48.773;21.477;2:10.250;
93;1;1;2:31.186;0;;1:06.129;0;49.162;0;35.895;0;125.3;2:31.186;16:22:31.186;1:06.129;0:49.162;0:35.895;;Patrick Brunson;0:00:11.333;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;66.129;49.162;35.895;45.540;45.540;20.589;1:06.129;19.143;1:25.272;30.019;1:55.291;14.386;2:09.677;21.509;2:31.186;
93;1;2;2:40.910;0;B;46.322;0;51.390;0;1:03.198;0;117.7;5:12.096;16:25:12.096;0:46.322;0:51.390;1:03.198;;Patrick Brunson;0:00:25.417;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.322;51.390;63.198;25.968;25.968;20.354;46.322;19.518;1:05.840;31.872;1:37.712;16.349;1:54.061;46.849;2:40.910;
93;1;3;2:15.935;0;;51.057;0;48.570;0;36.308;0;139.4;7:28.031;16:27:28.031;0:51.057;0:48.570;0:36.308;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;51.057;48.570;36.308;31.200;31.200;19.857;51.057;19.089;1:10.146;29.481;1:39.627;14.878;1:54.505;21.430;2:15.935;
93;1;4;2:09.801;0;;45.944;0;48.601;0;35.256;0;146.0;9:37.832;16:29:37.832;0:45.944;0:48.601;0:35.256;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.944;48.601;35.256;25.903;25.903;20.041;45.944;18.967;1:04.911;29.634;1:34.545;14.131;1:48.676;21.125;2:09.801;
93;1;5;2:09.642;2;;45.875;0;48.568;2;35.199;2;146.1;11:47.474;16:31:47.474;0:45.875;0:48.568;0:35.199;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.875;48.568;35.199;25.828;25.828;20.047;45.875;19.016;1:04.891;29.552;1:34.443;14.027;1:48.470;21.172;2:09.642;
93;1;6;2:10.394;0;;45.918;0;48.838;0;35.638;0;145.3;13:57.868;16:33:57.868;0:45.918;0:48.838;0:35.638;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.918;48.838;35.638;25.874;25.874;20.044;45.918;19.089;1:05.007;29.749;1:34.756;14.026;1:48.782;21.612;2:10.394;
93;1;7;2:10.444;0;;45.949;0;49.096;0;35.399;0;145.2;16:08.312;16:36:08.312;0:45.949;0:49.096;0:35.399;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.949;49.096;35.399;25.927;25.927;20.022;45.949;19.323;1:05.272;29.773;1:35.045;13.855;1:48.900;21.544;2:10.444;
93;1;8;2:10.397;0;;45.853;2;48.901;0;35.643;0;145.3;18:18.709;16:38:18.709;0:45.853;0:48.901;0:35.643;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.853;48.901;35.643;26.018;26.018;19.835;45.853;19.113;1:04.966;29.788;1:34.754;13.901;1:48.655;21.742;2:10.397;
93;1;9;2:10.531;0;;46.319;0;49.004;0;35.208;0;145.1;20:29.240;16:40:29.240;0:46.319;0:49.004;0:35.208;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.319;49.004;35.208;26.278;26.278;20.041;46.319;19.286;1:05.605;29.718;1:35.323;13.819;1:49.142;21.389;2:10.531;
98;1;1;4:04.348;0;;2:28.973;0;58.361;0;37.014;0;77.5;4:04.348;16:24:04.348;2:28.973;0:58.361;0:37.014;;Max Schweid;0:01:30.139;Am;;TechSport;Toyota Gazoo Racing;GF;148.973;58.361;37.014;2:06.766;2:06.766;22.207;2:28.973;25.907;2:54.880;32.454;3:27.334;14.423;3:41.757;22.591;4:04.348;
98;1;2;2:10.331;0;;46.557;0;48.663;0;35.111;0;145.4;6:14.679;16:26:14.679;0:46.557;0:48.663;0:35.111;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;46.557;48.663;35.111;26.597;26.597;19.960;46.557;18.974;1:05.531;29.689;1:35.220;13.780;1:49.000;21.331;2:10.331;
98;1;3;2:09.660;0;;45.840;0;48.947;0;34.873;0;146.1;8:24.339;16:28:24.339;0:45.840;0:48.947;0:34.873;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;45.840;48.947;34.873;26.026;26.026;19.814;45.840;18.823;1:04.663;30.124;1:34.787;13.685;1:48.472;21.188;2:09.660;
98;1;4;2:08.301;0;;45.473;0;48.129;0;34.699;0;147.7;10:32.640;16:30:32.640;0:45.473;0:48.129;0:34.699;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;45.473;48.129;34.699;25.751;25.751;19.722;45.473;18.713;1:04.186;29.416;1:33.602;13.548;1:47.150;21.151;2:08.301;
98;1;5;2:39.140;0;;54.448;0;1:09.007;0;35.685;0;119.0;13:11.780;16:33:11.780;0:54.448;1:09.007;0:35.685;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;54.448;69.007;35.685;29.925;29.925;24.523;54.448;27.969;1:22.417;41.038;2:03.455;14.578;2:18.033;21.107;2:39.140;
98;1;6;2:08.445;0;;45.694;0;47.810;2;34.941;0;147.5;15:20.225;16:35:20.225;0:45.694;0:47.810;0:34.941;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;45.694;47.810;34.941;25.830;25.830;19.864;45.694;18.581;1:04.275;29.229;1:33.504;13.688;1:47.192;21.253;2:08.445;
98;1;7;2:10.355;0;;45.205;2;47.937;0;37.213;0;145.3;17:30.580;16:37:30.580;0:45.205;0:47.937;0:37.213;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;45.205;47.937;37.213;25.581;25.581;19.624;45.205;18.471;1:03.676;29.466;1:33.142;14.976;1:48.118;22.237;2:10.355;
98;1;8;2:08.931;0;;45.607;0;48.271;0;35.053;0;146.9;19:39.511;16:39:39.511;0:45.607;0:48.271;0:35.053;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;45.607;48.271;35.053;25.785;25.785;19.822;45.607;18.839;1:04.446;29.432;1:33.878;13.770;1:47.648;21.283;2:08.931;
98;1;9;2:08.782;0;;45.701;0;48.247;0;34.834;0;147.1;21:48.293;16:41:48.293;0:45.701;0:48.247;0:34.834;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;45.701;48.247;34.834;25.895;25.895;19.806;45.701;18.821;1:04.522;29.426;1:33.948;13.699;1:47.647;21.135;2:08.782;
98;1;10;2:09.553;0;;45.627;0;48.284;0;35.642;0;146.2;23:57.846;16:43:57.846;0:45.627;0:48.284;0:35.642;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;45.627;48.284;35.642;25.820;25.820;19.807;45.627;18.775;1:04.402;29.509;1:33.911;14.119;1:48.030;21.523;2:09.553;
98;1;11;2:08.248;2;;45.482;0;48.075;0;34.691;2;147.7;26:06.094;16:46:06.094;0:45.482;0:48.075;0:34.691;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;FF;45.482;48.075;34.691;25.713;25.713;19.769;45.482;18.641;1:04.123;29.434;1:33.557;13.620;1:47.177;21.071;2:08.248;
