"Pos","PIC","#","Name","Class","Laps","Total Time","Total Time (ms)","Best Time","Best Time (ms)","Best Speed","Best Lap","Diff","Gap","Points","Start Pos","Total distance","Laps led","Startgrid Comment","First Name","Last Name","2nd Best Time","2nd Best Time (ms)","Pitstops","S1 Best Time","S1 Best Time (ms)","S2 Best Time","S2 Best Time (ms)","S3 Best Time","S3 Best Time (ms)","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","Start PIC","Pos Gained","Pos Gained Overall"
"11","11","34","Braydon Arthur","Am","5","17:06.358",1026358,"2:28.762",148762,"82.521","3","1.066","0.062","0","14","17.050","0","","Braydon","Arthur","2:29.193",149193,"","32.433",32433,"56.962",56962,"59.252",59252,"Braydon","Arthur","","219195","GR Cup","Toyota GR86","JMF Motorsports","Toyota Gazoo Racing","CAN","","entries:events-2024-sro-cota:V0g-Nov2BW63AnLcPGWGS","entries:events-2024-sro-cota:V0g-Nov2BW63AnLcPGWGS","15222059","",14,"3 (14 → 11)","3"
"12","12","44","Aidan Yoder","Am","5","16:53.820",1013820,"2:28.922",148922,"82.432","5","1.226","0.160","0","16","17.050","0","","Aidan","Yoder","2:29.093",149093,"","32.445",32445,"56.976",56976,"59.453",59453,"Aidan","Yoder","","219270","GR Cup","Toyota GR86","Precision Racing LA","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:CM9JG4N8gKc_YD4xA2mUh","entries:events-2024-sro-cota:CM9JG4N8gKc_YD4xA2mUh","14864382","",16,"4 (16 → 12)","4"
"13","13","14","Alex Garcia","Am","5","16:03.974",963974,"2:29.163",149163,"82.299","4","1.467","0.241","0","6","17.050","0","","Alex","Garcia","2:29.695",149695,"","32.331",32331,"57.066",57066,"59.766",59766,"Alex","Garcia","","219120","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:PZXURr7q2oXLTJiA_zMYb","entries:events-2024-sro-cota:PZXURr7q2oXLTJiA_zMYb","15057570","",6,"-7 (6 → 13)","-7"
"14","14","57","Mia Lovell","Am","5","15:07.281",907281,"2:29.260",149260,"82.246","1","1.564","0.097","0","22","17.050","0","","Mia","Lovell","2:30.906",150906,"","32.046",32046,"56.910",56910,"59.291",59291,"Mia","Lovell","","218686","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:yenahMlkJwKEOId8Hhb2L","entries:events-2024-sro-cota:yenahMlkJwKEOId8Hhb2L","10314665","",22,"8 (22 → 14)","8"
"15","15","39","Maximilian Hewitt","Am","5","15:14.639",914639,"2:29.273",149273,"82.239","5","1.577","0.013","0","15","17.050","0","","Maximilian","Hewitt","2:29.382",149382,"","32.323",32323,"57.274",57274,"59.604",59604,"Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:WR7-4L5Im-cZhjwzDow_2","entries:events-2024-sro-cota:WR7-4L5Im-cZhjwzDow_2","13778007","",15,"0 (15 → 15)","0"
"16","16","21","Livio Galanti","Am","5","15:49.588",949588,"2:29.467",149467,"82.132","3","1.771","0.194","0","9","17.050","0","","Livio","Galanti","2:29.700",149700,"","32.488",32488,"57.383",57383,"59.375",59375,"Livio","Galanti","","219073","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:FSkNzdfan_qDMuUZx1bCb","entries:events-2024-sro-cota:FSkNzdfan_qDMuUZx1bCb","11765029","",9,"-7 (9 → 16)","-7"
"17","17","31","Luke Rumburg","Am","5","15:23.504",923504,"2:29.591",149591,"82.064","5","1.895","0.124","0","13","17.050","0","","Luke","Rumburg","2:30.184",150184,"","32.294",32294,"57.303",57303,"59.906",59906,"Luke","Rumburg","","218701","GR Cup","Toyota GR86","RVA Graphics Motorsports by Speed Syndicate","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:FAq1oeKnRxcHLMNhlaOVO","entries:events-2024-sro-cota:FAq1oeKnRxcHLMNhlaOVO","16199534","",13,"-4 (13 → 17)","-4"
"18","18","09","Maddie Aust","Am","5","15:39.161",939161,"2:29.617",149617,"82.049","3","1.921","0.026","0","3","17.050","0","","Maddie","Aust","2:29.757",149757,"","32.497",32497,"56.826",56826,"59.376",59376,"Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:_QDYhJUB-wE8M4RS8zjqw","entries:events-2024-sro-cota:_QDYhJUB-wE8M4RS8zjqw","14061566","",3,"-15 (3 → 18)","-15"
"19","19","77","William Lambros","Am","6","16:05.849",965849,"2:29.891",149891,"81.900","6","2.195","0.274","0","26","20.460","6","","William","Lambros","2:29.909",149909,"1","32.485",32485,"57.356",57356,"59.559",59559,"William","Lambros","","219145","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:6CAGIXjLdXcD1QPpS2LD-","entries:events-2024-sro-cota:6CAGIXjLdXcD1QPpS2LD-","15422081","",26,"7 (26 → 19)","7"
"20","20","88","Henry Drury","Am","5","16:53.110",1013110,"2:30.501",150501,"81.568","5","2.805","0.610","0","29","17.050","0","","Henry","Drury","2:30.514",150514,"","32.697",32697,"57.534",57534,"59.763",59763,"Henry","Drury","","219218","GR Cup","Toyota GR86","Precision Racing LA w/ PT Autosport","Toyota Gazoo Racing","GBR","","entries:events-2024-sro-cota:7OJg2Yd03D0Yj02D9afYt","entries:events-2024-sro-cota:7OJg2Yd03D0Yj02D9afYt","13339178","",28,"8 (28 → 20)","9"
"21","21","50","Casey Mashore","Am","5","15:34.520",934520,"2:30.718",150718,"81.450","4","3.022","0.217","0","19","17.050","0","","Casey","Mashore","2:31.058",151058,"","32.586",32586,"57.181",57181,"1:00.313",60313,"Casey","Mashore","","219242","GR Cup","Toyota GR86","Mashore Autobody","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:ihP6wQdnDxrAMGDKI0n_-","entries:events-2024-sro-cota:ihP6wQdnDxrAMGDKI0n_-","10127188","",19,"-2 (19 → 21)","-2"
"22","22","75","Miki Onaga","Am","5","15:40.187",940187,"2:30.734",150734,"81.441","4","3.038","0.016","0","24","17.050","0","","Miki","Onaga","2:31.160",151160,"","32.744",32744,"57.567",57567,"1:00.216",60216,"Miki","Onaga","","","GR Cup","Toyota GR86","Hattori Motorsports","Toyota Gazoo Racing","JAP","","entries:events-2024-sro-cota:eZb9v6bRgP2OwPM5DL3VA","entries:events-2024-sro-cota:eZb9v6bRgP2OwPM5DL3VA","12969501","",24,"2 (24 → 22)","2"
"23","23","47","Ayden Kirk","Am","5","15:35.778",935778,"2:30.781",150781,"81.416","5","3.085","0.047","0","18","17.050","0","","Ayden","Kirk","2:31.207",151207,"","32.787",32787,"57.720",57720,"1:00.200",60200,"Ayden","Kirk","","","GR Cup","Toyota GR86","TechSport Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:jS74YkVJcFzPnN7BZMXRD","entries:events-2024-sro-cota:jS74YkVJcFzPnN7BZMXRD","11286329","",18,"-5 (18 → 23)","-5"
"24","24","25","Alfonso Diaz","Am","5","15:37.990",937990,"2:30.851",150851,"81.378","5","3.155","0.070","0","12","17.050","0","","Alfonso","Diaz","2:31.707",151707,"","32.591",32591,"57.926",57926,"1:00.334",60334,"Alfonso","Diaz","","219082","GR Cup","Toyota GR86","TechSport Racing","Toyota Gazoo Racing","PRI","","entries:events-2024-sro-cota:GrInyKtAxuH3-4UJS_r5W","entries:events-2024-sro-cota:GrInyKtAxuH3-4UJS_r5W","13583245","",12,"-12 (12 → 24)","-12"
"25","25","3","Jason Kos","Am","5","16:05.552",965552,"2:32.161",152161,"80.678","3","4.465","1.310","0","1","17.050","0","","Jason","Kos","2:32.678",152678,"","33.275",33275,"58.253",58253,"1:00.597",60597,"Jason","Kos","","219094","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:PQlzH9epiVLLnEfg8a9ln","entries:events-2024-sro-cota:PQlzH9epiVLLnEfg8a9ln","11191062","",1,"-24 (1 → 25)","-24"
"26","26","86","Andrew Gilleland","Am","5","16:17.053",977053,"2:32.868",152868,"80.305","4","5.172","0.707","0","28","17.050","0","","Andrew","Gilleland","2:33.794",153794,"","33.312",33312,"58.665",58665,"1:00.880",60880,"Andrew","Gilleland","","","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:SpPtwdoW5tDw-PUWS3t0O","entries:events-2024-sro-cota:SpPtwdoW5tDw-PUWS3t0O","16239460","",27,"1 (27 → 26)","2"
"27","27","61","James Klimas","Am","5","16:42.266",1002266,"2:32.980",152980,"80.246","5","5.284","0.112","0","23","17.050","0","","James","Klimas","2:33.909",153909,"","32.998",32998,"58.342",58342,"1:01.255",61255,"James","Klimas","","219118","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:4g-bMzXlrE5s2lQ5fJ9MP","entries:events-2024-sro-cota:4g-bMzXlrE5s2lQ5fJ9MP","12079696","",23,"-4 (23 → 27)","-4"
"28","28","20","Ramon Llanos","Am","5","16:48.879",1008879,"2:39.383",159383,"77.022","5","11.687","6.403","0","8","17.050","0","","Ramon","Llanos","2:40.416",160416,"","34.400",34400,"1:01.427",61427,"1:03.505",63505,"Ramon","Llanos","","","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","MEX","","entries:events-2024-sro-cota:I0LA1Bqphwyy78FYKBU9e","entries:events-2024-sro-cota:I0LA1Bqphwyy78FYKBU9e","14496123","",8,"-20 (8 → 28)","-20"
"29","29","5","Gresham Wagner","Am","5","15:05.639",905639,"","","-","0","","","0","2","17.050","0","","Gresham","Wagner","","","","32.150",32150,"56.676",56676,"58.796",58796,"Gresham","Wagner","","219203","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-cota:jq4MwktJb3hs_n5HAGBsM","entries:events-2024-sro-cota:jq4MwktJb3hs_n5HAGBsM","15257379","",2,"-27 (2 → 29)","-27"
