NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;INT-1_time;INT-1_elapsed;IM2a_time;IM2a_elapsed;INT-2_time;INT-2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
47;1;1;2:48.952;0;;59.622;0;44.086;0;1:05.244;0;81.8;2:48.952;10:02:48.952;0:59.622;0:44.086;1:05.244;;Ayden Kirk;0:00:11.205;Am;;TechSport;Toyota Gazoo Racing;GF;59.622;44.086;65.244;31.922;31.922;27.700;59.622;18.373;1:17.995;25.713;1:43.708;16.652;2:00.360;48.592;2:48.952;
47;1;2;3:13.103;0;B;45.680;0;55.291;0;1:32.132;0;71.6;6:02.055;10:06:02.055;0:45.680;0:55.291;1:32.132;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;RF;45.680;55.291;92.132;19.328;19.328;26.352;45.680;20.582;1:06.262;34.709;1:40.971;26.676;2:07.647;1:05.456;3:13.103;
47;1;3;3:23.852;0;;1:57.348;0;43.361;0;43.143;0;67.8;9:25.907;10:09:25.907;1:57.348;0:43.361;0:43.143;;Ayden Kirk;0:01:55.515;Am;;TechSport;Toyota Gazoo Racing;GF;117.348;43.361;43.143;1:31.076;1:31.076;26.272;1:57.348;17.884;2:15.232;25.477;2:40.709;16.874;2:57.583;26.269;3:23.852;
47;1;4;2:10.661;0;;44.597;0;42.961;0;43.103;0;105.8;11:36.568;10:11:36.568;0:44.597;0:42.961;0:43.103;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;44.597;42.961;43.103;18.681;18.681;25.916;44.597;17.601;1:02.198;25.360;1:27.558;16.648;1:44.206;26.455;2:10.661;
47;1;5;2:09.719;0;;44.263;0;42.673;0;42.783;0;106.5;13:46.287;10:13:46.287;0:44.263;0:42.673;0:42.783;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;44.263;42.673;42.783;18.414;18.414;25.849;44.263;17.549;1:01.812;25.124;1:26.936;16.580;1:43.516;26.203;2:09.719;
47;1;6;2:09.057;0;;44.770;0;42.665;0;41.622;0;107.1;15:55.344;10:15:55.344;0:44.770;0:42.665;0:41.622;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;44.770;42.665;41.622;19.182;19.182;25.588;44.770;17.435;1:02.205;25.230;1:27.435;15.992;1:43.427;25.630;2:09.057;
47;1;7;3:01.270;0;B;46.901;0;49.131;0;1:25.238;0;76.2;18:56.614;10:18:56.614;0:46.901;0:49.131;1:25.238;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;RF;46.901;49.131;85.238;19.485;19.485;27.416;46.901;19.817;1:06.718;29.314;1:36.032;19.826;1:55.858;1:05.412;3:01.270;
47;1;8;3:25.076;0;;2:00.542;0;42.770;0;41.764;0;67.4;22:21.690;10:22:21.690;2:00.542;0:42.770;0:41.764;;Ayden Kirk;0:01:59.191;Am;;TechSport;Toyota Gazoo Racing;GF;120.542;42.770;41.764;1:34.822;1:34.822;25.720;2:00.542;17.245;2:17.787;25.525;2:43.312;16.031;2:59.343;25.733;3:25.076;
47;1;9;2:07.994;0;;44.436;0;42.206;0;41.352;2;108.0;24:29.684;10:24:29.684;0:44.436;0:42.206;0:41.352;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;44.436;42.206;41.352;18.538;18.538;25.898;44.436;17.237;1:01.673;24.969;1:26.642;15.843;1:42.485;25.509;2:07.994;
47;1;10;2:05.699;0;;42.804;0;41.540;0;41.355;0;109.9;26:35.383;10:26:35.383;0:42.804;0:41.540;0:41.355;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;42.804;41.540;41.355;17.917;17.917;24.887;42.804;17.189;59.993;24.351;1:24.344;15.728;1:40.072;25.627;2:05.699;
47;1;11;2:05.380;2;;42.476;0;41.427;0;41.477;0;110.2;28:40.763;10:28:40.763;0:42.476;0:41.427;0:41.477;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;42.476;41.427;41.477;17.630;17.630;24.846;42.476;16.999;59.475;24.428;1:23.903;15.925;1:39.828;25.552;2:05.380;
47;1;12;2:10.036;0;;42.238;2;41.354;2;46.444;0;106.3;30:50.799;10:30:50.799;0:42.238;0:41.354;0:46.444;;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;FF;42.238;41.354;46.444;17.344;17.344;24.894;42.238;17.019;59.257;24.335;1:23.592;18.510;1:42.102;27.934;2:10.036;
50;1;1;20:23.061;0;B;4:34.982;0;55.977;0;14:52.102;0;11.3;20:23.061;10:20:23.061;4:34.982;0:55.977;14:52.102;;Casey Mashore;0:03:35.693;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;274.982;55.977;892.102;4:01.686;4:01.686;33.296;4:34.982;22.689;4:57.671;33.288;5:30.959;21.957;5:52.916;14:30.145;20:23.061;
50;1;2;2:37.666;0;;1:01.291;0;48.164;0;48.211;0;87.6;23:00.727;10:23:00.727;1:01.291;0:48.164;0:48.211;;Casey Mashore;0:14:20.329;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;61.291;48.164;48.211;30.650;30.650;30.641;1:01.291;19.436;1:20.727;28.728;1:49.455;18.893;2:08.348;29.318;2:37.666;
50;1;3;2:22.556;0;;48.872;0;45.664;0;48.020;0;96.9;25:23.283;10:25:23.283;0:48.872;0:45.664;0:48.020;;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;48.872;45.664;48.020;20.981;20.981;27.891;48.872;18.235;1:07.107;27.429;1:34.536;19.432;1:53.968;28.588;2:22.556;
50;1;4;2:15.775;0;;45.279;0;45.199;0;45.297;0;101.8;27:39.058;10:27:39.058;0:45.279;0:45.199;0:45.297;;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;45.279;45.199;45.297;18.998;18.998;26.281;45.279;18.533;1:03.812;26.666;1:30.478;17.667;1:48.145;27.630;2:15.775;
50;1;5;2:12.735;0;;44.491;2;43.811;0;44.433;0;104.1;29:51.793;10:29:51.793;0:44.491;0:43.811;0:44.433;;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;44.491;43.811;44.433;18.725;18.725;25.766;44.491;17.747;1:02.238;26.064;1:28.302;17.263;1:45.565;27.170;2:12.735;
50;1;6;2:12.172;2;;44.946;0;43.289;2;43.937;2;104.5;32:03.965;10:32:03.965;0:44.946;0:43.289;0:43.937;;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;FF;44.946;43.289;43.937;18.448;18.448;26.498;44.946;17.587;1:02.533;25.702;1:28.235;17.123;1:45.358;26.814;2:12.172;
51;1;1;3:45.682;0;;2:13.269;0;46.510;0;45.903;0;61.2;3:45.682;10:03:45.682;2:13.269;0:46.510;0:45.903;;Massimo Sunseri;0:01:23.222;Am;;BSI Racing;Toyota Gazoo Racing;RF;133.269;46.510;45.903;1:45.110;1:45.110;28.159;2:13.269;19.493;2:32.762;27.017;2:59.779;17.440;3:17.219;28.463;3:45.682;
51;1;2;4:00.585;0;B;51.187;0;55.200;0;2:14.198;0;57.4;7:46.267;10:07:46.267;0:51.187;0:55.200;2:14.198;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;51.187;55.200;134.198;21.696;21.696;29.491;51.187;22.746;1:13.933;32.454;1:46.387;22.639;2:09.026;1:51.559;4:00.585;
51;1;3;2:24.747;0;;54.928;0;45.571;0;44.248;0;95.5;10:11.014;10:10:11.014;0:54.928;0:45.571;0:44.248;;Massimo Sunseri;0:01:39.737;Am;;BSI Racing;Toyota Gazoo Racing;GF;54.928;45.571;44.248;28.577;28.577;26.351;54.928;18.924;1:13.852;26.647;1:40.499;16.961;1:57.460;27.287;2:24.747;
51;1;4;2:14.463;0;;45.989;0;44.329;0;44.145;0;102.8;12:25.477;10:12:25.477;0:45.989;0:44.329;0:44.145;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.989;44.329;44.145;19.593;19.593;26.396;45.989;18.483;1:04.472;25.846;1:30.318;17.848;1:48.166;26.297;2:14.463;
51;1;5;2:14.325;0;;46.363;0;44.922;0;43.040;0;102.9;14:39.802;10:14:39.802;0:46.363;0:44.922;0:43.040;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.363;44.922;43.040;19.041;19.041;27.322;46.363;18.677;1:05.040;26.245;1:31.285;16.869;1:48.154;26.171;2:14.325;
51;1;6;5:54.703;0;B;44.821;0;44.905;0;4:24.977;0;39.0;20:34.505;10:20:34.505;0:44.821;0:44.905;4:24.977;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.821;44.905;264.977;18.771;18.771;26.050;44.821;18.594;1:03.415;26.311;1:29.726;18.029;1:47.755;4:06.948;5:54.703;
51;1;7;2:26.900;0;;57.671;0;45.934;0;43.295;0;94.1;23:01.405;10:23:01.405;0:57.671;0:45.934;0:43.295;;Massimo Sunseri;0:03:59.025;Am;;BSI Racing;Toyota Gazoo Racing;GF;57.671;45.934;43.295;29.655;29.655;28.016;57.671;19.295;1:16.966;26.639;1:43.605;16.909;2:00.514;26.386;2:26.900;
51;1;8;2:13.618;0;;46.237;0;44.232;2;43.149;0;103.4;25:15.023;10:25:15.023;0:46.237;0:44.232;0:43.149;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.237;44.232;43.149;19.927;19.927;26.310;46.237;18.602;1:04.839;25.630;1:30.469;16.867;1:47.336;26.282;2:13.618;
51;1;9;2:15.661;0;;46.196;0;46.368;0;43.097;0;101.9;27:30.684;10:27:30.684;0:46.196;0:46.368;0:43.097;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.196;46.368;43.097;19.453;19.453;26.743;46.196;18.700;1:04.896;27.668;1:32.564;17.236;1:49.800;25.861;2:15.661;
51;1;10;2:13.723;0;;44.194;2;44.611;0;44.918;0;103.3;29:44.407;10:29:44.407;0:44.194;0:44.611;0:44.918;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.194;44.611;44.918;18.177;18.177;26.017;44.194;18.397;1:02.591;26.214;1:28.805;17.126;1:45.931;27.792;2:13.723;
51;1;11;2:11.653;2;;44.452;0;44.470;0;42.731;2;105.0;31:56.060;10:31:56.060;0:44.452;0:44.470;0:42.731;;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FF;44.452;44.470;42.731;18.368;18.368;26.084;44.452;18.641;1:03.093;25.829;1:28.922;16.634;1:45.556;26.097;2:11.653;
55;1;1;3:16.553;0;;1:44.637;0;45.528;0;46.388;0;70.3;3:16.553;10:03:16.553;1:44.637;0:45.528;0:46.388;;Spike Kohlbecker;0:00:52.428;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;104.637;45.528;46.388;1:14.613;1:14.613;30.024;1:44.637;18.933;2:03.570;26.595;2:30.165;18.224;2:48.389;28.164;3:16.553;
55;1;2;4:11.005;0;B;49.316;0;49.122;0;2:32.567;0;55.0;7:27.558;10:07:27.558;0:49.316;0:49.122;2:32.567;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;49.316;49.122;152.567;19.645;19.645;29.671;49.316;20.443;1:09.759;28.679;1:38.438;22.254;2:00.692;2:10.313;4:11.005;
55;1;3;2:29.948;0;;55.936;0;43.996;0;50.016;0;92.2;9:57.506;10:09:57.506;0:55.936;0:43.996;0:50.016;;Spike Kohlbecker;0:01:58.079;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;55.936;43.996;50.016;29.355;29.355;26.581;55.936;18.255;1:14.191;25.741;1:39.932;17.120;1:57.052;32.896;2:29.948;
55;1;4;2:11.034;0;;45.039;0;43.170;0;42.825;0;105.5;12:08.540;10:12:08.540;0:45.039;0:43.170;0:42.825;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.039;43.170;42.825;18.898;18.898;26.141;45.039;17.798;1:02.837;25.372;1:28.209;16.732;1:44.941;26.093;2:11.034;
55;1;5;2:10.829;0;;45.279;0;42.744;0;42.806;0;105.6;14:19.369;10:14:19.369;0:45.279;0:42.744;0:42.806;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.279;42.744;42.806;19.003;19.003;26.276;45.279;17.645;1:02.924;25.099;1:28.023;16.762;1:44.785;26.044;2:10.829;
55;1;6;5:48.337;0;B;44.519;0;42.676;0;4:21.142;0;39.7;20:07.706;10:20:07.706;0:44.519;0:42.676;4:21.142;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;44.519;42.676;261.142;18.842;18.842;25.677;44.519;17.621;1:02.140;25.055;1:27.195;16.617;1:43.812;4:04.525;5:48.337;
55;1;7;2:23.036;0;;56.305;0;43.258;0;43.473;0;96.6;22:30.742;10:22:30.742;0:56.305;0:43.258;0:43.473;;Spike Kohlbecker;0:03:59.996;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;56.305;43.258;43.473;31.107;31.107;25.198;56.305;17.425;1:13.730;25.833;1:39.563;17.180;1:56.743;26.293;2:23.036;
55;1;8;2:06.569;0;;43.025;0;41.822;0;41.722;0;109.2;24:37.311;10:24:37.311;0:43.025;0:41.822;0:41.722;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.025;41.822;41.722;18.152;18.152;24.873;43.025;17.136;1:00.161;24.686;1:24.847;16.182;1:41.029;25.540;2:06.569;
55;1;9;2:06.054;0;;42.890;0;41.626;0;41.538;0;109.6;26:43.365;10:26:43.365;0:42.890;0:41.626;0:41.538;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;42.890;41.626;41.538;18.132;18.132;24.758;42.890;17.187;1:00.077;24.439;1:24.516;16.072;1:40.588;25.466;2:06.054;
55;1;10;2:06.194;0;;42.843;0;41.450;2;41.901;0;109.5;28:49.559;10:28:49.559;0:42.843;0:41.450;0:41.901;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;42.843;41.450;41.901;17.833;17.833;25.010;42.843;17.226;1:00.069;24.224;1:24.293;16.225;1:40.518;25.676;2:06.194;
55;1;11;2:05.412;2;;42.594;2;41.583;0;41.235;2;110.2;30:54.971;10:30:54.971;0:42.594;0:41.583;0:41.235;;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;42.594;41.583;41.235;17.650;17.650;24.944;42.594;17.381;59.975;24.202;1:24.177;15.820;1:39.997;25.415;2:05.412;
67;1;1;7:54.787;0;B;2:12.500;0;46.133;0;4:56.154;0;29.1;7:54.787;10:07:54.787;2:12.500;0:46.133;4:56.154;;Shea Holbrook;0:01:21.977;Am;;BSI Racing;Toyota Gazoo Racing;GF;132.500;46.133;296.154;1:43.598;1:43.598;28.902;2:12.500;18.999;2:31.499;27.134;2:58.633;17.053;3:15.686;4:39.101;7:54.787;
67;1;2;2:33.917;0;;59.501;0;47.308;0;47.108;0;89.8;10:28.704;10:10:28.704;0:59.501;0:47.308;0:47.108;;Shea Holbrook;0:02:43.180;Am;;BSI Racing;Toyota Gazoo Racing;GF;59.501;47.308;47.108;30.356;30.356;29.145;59.501;19.612;1:19.113;27.696;1:46.809;18.482;2:05.291;28.626;2:33.917;
67;1;3;2:20.038;0;;48.765;0;46.163;0;45.110;0;98.7;12:48.742;10:12:48.742;0:48.765;0:46.163;0:45.110;;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;48.765;46.163;45.110;20.982;20.982;27.783;48.765;18.745;1:07.510;27.418;1:34.928;17.907;1:52.835;27.203;2:20.038;
67;1;4;2:16.105;0;;46.270;0;45.078;0;44.757;0;101.5;15:04.847;10:15:04.847;0:46.270;0:45.078;0:44.757;;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.270;45.078;44.757;19.547;19.547;26.723;46.270;18.250;1:04.520;26.828;1:31.348;17.941;1:49.289;26.816;2:16.105;
67;1;5;7:45.296;0;B;45.241;0;47.245;0;6:12.810;0;29.7;22:50.143;10:22:50.143;0:45.241;0:47.245;6:12.810;;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.241;47.245;372.810;18.883;18.883;26.358;45.241;17.983;1:03.224;29.262;1:32.486;19.573;1:52.059;5:53.237;7:45.296;
67;1;6;2:30.138;0;;1:01.263;0;44.450;0;44.425;0;92.0;25:20.281;10:25:20.281;1:01.263;0:44.450;0:44.425;;Shea Holbrook;0:05:45.321;Am;;BSI Racing;Toyota Gazoo Racing;GF;61.263;44.450;44.425;33.763;33.763;27.500;1:01.263;18.057;1:19.320;26.393;1:45.713;17.349;2:03.062;27.076;2:30.138;
67;1;7;2:11.747;0;;44.647;0;43.603;0;43.497;0;104.9;27:32.028;10:27:32.028;0:44.647;0:43.603;0:43.497;;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.647;43.603;43.497;18.713;18.713;25.934;44.647;17.638;1:02.285;25.965;1:28.250;17.421;1:45.671;26.076;2:11.747;
67;1;8;2:11.214;0;;44.018;0;44.077;0;43.119;0;105.3;29:43.242;10:29:43.242;0:44.018;0:44.077;0:43.119;;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.018;44.077;43.119;18.495;18.495;25.523;44.018;17.578;1:01.596;26.499;1:28.095;17.162;1:45.257;25.957;2:11.214;
67;1;9;2:07.991;2;;43.569;2;42.481;2;41.941;2;108.0;31:51.233;10:31:51.233;0:43.569;0:42.481;0:41.941;;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;FF;43.569;42.481;41.941;18.264;18.264;25.305;43.569;17.412;1:00.981;25.069;1:26.050;16.307;1:42.357;25.634;2:07.991;
71;1;1;2:33.135;0;;1:01.881;0;45.054;0;46.200;0;90.2;2:33.135;10:02:33.135;1:01.881;0:45.054;0:46.200;;Christian Weir;0:00:13.960;Am;;TechSport;Toyota Gazoo Racing;GF;61.881;45.054;46.200;34.078;34.078;27.803;1:01.881;18.416;1:20.297;26.638;1:46.935;17.051;2:03.986;29.149;2:33.135;
71;1;2;2:45.730;0;B;46.008;0;44.354;0;1:15.368;0;83.4;5:18.865;10:05:18.865;0:46.008;0:44.354;1:15.368;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;RF;46.008;44.354;75.368;19.532;19.532;26.476;46.008;17.626;1:03.634;26.728;1:30.362;18.031;1:48.393;57.337;2:45.730;
71;1;3;4:05.032;0;;2:38.460;0;43.001;0;43.571;0;56.4;9:23.897;10:09:23.897;2:38.460;0:43.001;0:43.571;;Christian Weir;0:02:33.455;Am;;TechSport;Toyota Gazoo Racing;GF;158.460;43.001;43.571;2:12.045;2:12.045;26.415;2:38.460;17.554;2:56.014;25.447;3:21.461;16.988;3:38.449;26.583;4:05.032;
71;1;4;2:11.005;0;;45.142;0;42.855;0;43.008;0;105.5;11:34.902;10:11:34.902;0:45.142;0:42.855;0:43.008;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;45.142;42.855;43.008;18.867;18.867;26.275;45.142;17.540;1:02.682;25.315;1:27.997;16.735;1:44.732;26.273;2:11.005;
71;1;5;2:09.243;0;;44.248;0;42.588;0;42.407;0;106.9;13:44.145;10:13:44.145;0:44.248;0:42.588;0:42.407;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;44.248;42.588;42.407;18.541;18.541;25.707;44.248;17.175;1:01.423;25.413;1:26.836;16.604;1:43.440;25.803;2:09.243;
71;1;6;2:09.128;0;;44.541;0;42.400;0;42.187;0;107.0;15:53.273;10:15:53.273;0:44.541;0:42.400;0:42.187;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;44.541;42.400;42.187;18.908;18.908;25.633;44.541;17.139;1:01.680;25.261;1:26.941;16.490;1:43.431;25.697;2:09.128;
71;1;7;2:56.210;0;B;44.681;0;51.047;0;1:20.482;0;78.4;18:49.483;10:18:49.483;0:44.681;0:51.047;1:20.482;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;RF;44.681;51.047;80.482;18.150;18.150;26.531;44.681;21.897;1:06.578;29.150;1:35.728;20.057;1:55.785;1:00.425;2:56.210;
71;1;8;3:27.324;0;;2:03.421;0;41.920;0;41.983;0;66.6;22:16.807;10:22:16.807;2:03.421;0:41.920;0:41.983;;Christian Weir;0:02:00.389;Am;;TechSport;Toyota Gazoo Racing;GF;123.421;41.920;41.983;1:38.051;1:38.051;25.370;2:03.421;17.119;2:20.540;24.801;2:45.341;16.207;3:01.548;25.776;3:27.324;
71;1;9;2:06.444;0;;43.064;0;41.769;0;41.611;0;109.3;24:23.251;10:24:23.251;0:43.064;0:41.769;0:41.611;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;43.064;41.769;41.611;17.827;17.827;25.237;43.064;17.165;1:00.229;24.604;1:24.833;16.051;1:40.884;25.560;2:06.444;
71;1;10;2:05.952;0;;42.824;0;41.760;0;41.368;2;109.7;26:29.203;10:26:29.203;0:42.824;0:41.760;0:41.368;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;42.824;41.760;41.368;17.803;17.803;25.021;42.824;17.256;1:00.080;24.504;1:24.584;15.904;1:40.488;25.464;2:05.952;
71;1;11;2:05.778;0;;42.570;0;41.680;0;41.528;0;109.9;28:34.981;10:28:34.981;0:42.570;0:41.680;0:41.528;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;42.570;41.680;41.528;17.508;17.508;25.062;42.570;17.130;59.700;24.550;1:24.250;15.847;1:40.097;25.681;2:05.778;
71;1;12;2:04.818;3;;41.987;3;41.013;3;41.818;0;110.7;30:39.799;10:30:39.799;0:41.987;0:41.013;0:41.818;;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;FF;41.987;41.013;41.818;17.327;17.327;24.660;41.987;16.926;58.913;24.087;1:23.000;16.624;1:39.624;25.194;2:04.818;
72;1;1;2:24.521;0;;57.666;0;43.956;0;42.899;0;95.6;2:24.521;10:02:24.521;0:57.666;0:43.956;0:42.899;;Ethan Goulart;0:00:10.564;Am;;TechSport;Toyota Gazoo Racing;GF;57.666;43.956;42.899;30.831;30.831;26.835;57.666;18.255;1:15.921;25.701;1:41.622;16.436;1:58.058;26.463;2:24.521;
72;1;2;2:51.827;0;B;45.331;0;43.616;0;1:22.880;0;80.4;5:16.348;10:05:16.348;0:45.331;0:43.616;1:22.880;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;RF;45.331;43.616;82.880;18.933;18.933;26.398;45.331;18.117;1:03.448;25.499;1:28.947;18.822;1:47.769;1:04.058;2:51.827;
72;1;3;4:05.500;0;;2:39.692;0;43.037;0;42.771;0;56.3;9:21.848;10:09:21.848;2:39.692;0:43.037;0:42.771;;Ethan Goulart;0:02:37.579;Am;;TechSport;Toyota Gazoo Racing;GF;159.692;43.037;42.771;2:13.812;2:13.812;25.880;2:39.692;17.888;2:57.580;25.149;3:22.729;16.787;3:39.516;25.984;4:05.500;
72;1;4;2:10.008;0;;44.408;0;43.229;0;42.371;0;106.3;11:31.856;10:11:31.856;0:44.408;0:43.229;0:42.371;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;44.408;43.229;42.371;18.509;18.509;25.899;44.408;17.989;1:02.397;25.240;1:27.637;16.534;1:44.171;25.837;2:10.008;
72;1;5;2:09.454;0;;44.395;0;42.929;0;42.130;0;106.7;13:41.310;10:13:41.310;0:44.395;0:42.929;0:42.130;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;44.395;42.929;42.130;18.520;18.520;25.875;44.395;17.829;1:02.224;25.100;1:27.324;16.410;1:43.734;25.720;2:09.454;
72;1;6;2:09.972;0;;45.064;0;42.952;0;41.956;0;106.3;15:51.282;10:15:51.282;0:45.064;0:42.952;0:41.956;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;45.064;42.952;41.956;18.960;18.960;26.104;45.064;17.809;1:02.873;25.143;1:28.016;16.347;1:44.363;25.609;2:09.972;
72;1;7;2:55.973;0;B;46.059;0;49.032;0;1:20.882;0;78.5;18:47.255;10:18:47.255;0:46.059;0:49.032;1:20.882;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;RF;46.059;49.032;80.882;18.229;18.229;27.830;46.059;21.028;1:07.087;28.004;1:35.091;19.451;1:54.542;1:01.431;2:55.973;
72;1;8;3:30.395;0;;2:06.945;0;41.940;0;41.510;0;65.7;22:17.650;10:22:17.650;2:06.945;0:41.940;0:41.510;;Ethan Goulart;0:02:02.188;Am;;TechSport;Toyota Gazoo Racing;GF;126.945;41.940;41.510;1:41.766;1:41.766;25.179;2:06.945;17.252;2:24.197;24.688;2:48.885;15.904;3:04.789;25.606;3:30.395;
72;1;9;2:06.861;0;;43.186;0;42.186;0;41.489;0;108.9;24:24.511;10:24:24.511;0:43.186;0:42.186;0:41.489;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;43.186;42.186;41.489;17.667;17.667;25.519;43.186;17.348;1:00.534;24.838;1:25.372;16.033;1:41.405;25.456;2:06.861;
72;1;10;2:06.749;0;;43.160;0;42.208;0;41.381;0;109.0;26:31.260;10:26:31.260;0:43.160;0:42.208;0:41.381;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;43.160;42.208;41.381;17.714;17.714;25.446;43.160;17.507;1:00.667;24.701;1:25.368;15.853;1:41.221;25.528;2:06.749;
72;1;11;2:05.980;2;;42.974;2;41.858;2;41.148;3;109.7;28:37.240;10:28:37.240;0:42.974;0:41.858;0:41.148;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;42.974;41.858;41.148;17.900;17.900;25.074;42.974;17.311;1:00.285;24.547;1:24.832;15.750;1:40.582;25.398;2:05.980;
72;1;12;2:12.999;0;;43.124;0;44.846;0;45.029;0;103.9;30:50.239;10:30:50.239;0:43.124;0:44.846;0:45.029;;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FF;43.124;44.846;45.029;17.869;17.869;25.255;43.124;17.320;1:00.444;27.526;1:27.970;17.981;1:45.951;27.048;2:12.999;
73;1;1;2:43.319;0;;1:08.427;0;46.834;0;48.058;0;84.6;2:43.319;10:02:43.319;1:08.427;0:46.834;0:48.058;;Mike Lamarra*;0:00:19.221;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;68.427;46.834;48.058;40.060;40.060;28.367;1:08.427;19.032;1:27.459;27.802;1:55.261;17.942;2:13.203;30.116;2:43.319;
73;1;2;4:26.571;0;B;47.307;0;55.953;0;2:43.311;0;51.8;7:09.890;10:07:09.890;0:47.307;0:55.953;2:43.311;;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;47.307;55.953;163.311;19.735;19.735;27.572;47.307;19.541;1:06.848;36.412;1:43.260;25.290;2:08.550;2:18.021;4:26.571;
